Instance Name,Nominal Voltage,Internal Power,Switch Power,Leakage Power,Total Power
_2251_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2322_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2037_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2133_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2472_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2252_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2054_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2053_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2673_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_1876_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2134_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_2672_,1.1,5.690e-07,0.000e+00,1.810e-08,5.871e-07
_1596_,1.1,5.689e-07,0.000e+00,1.810e-08,5.870e-07
_1700_,1.1,5.689e-07,0.000e+00,1.810e-08,5.870e-07
_1707_,1.1,5.684e-07,0.000e+00,1.810e-08,5.865e-07
_1614_,1.1,5.681e-07,0.000e+00,1.810e-08,5.862e-07
_2236_,1.1,5.679e-07,0.000e+00,1.810e-08,5.860e-07
_2235_,1.1,5.679e-07,0.000e+00,1.810e-08,5.860e-07
_2352_,1.1,5.679e-07,0.000e+00,1.810e-08,5.860e-07
_1928_,1.1,5.679e-07,0.000e+00,1.810e-08,5.860e-07
_2289_,1.1,5.679e-07,0.000e+00,1.810e-08,5.860e-07
_2115_,1.1,5.679e-07,0.000e+00,1.810e-08,5.860e-07
_2116_,1.1,5.679e-07,0.000e+00,1.810e-08,5.860e-07
_2092_,1.1,5.679e-07,0.000e+00,1.810e-08,5.860e-07
_1933_,1.1,5.679e-07,0.000e+00,1.810e-08,5.860e-07
_2412_,1.1,5.659e-07,0.000e+00,1.810e-08,5.840e-07
_2620_,1.1,5.659e-07,0.000e+00,1.810e-08,5.840e-07
